! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Thursday, 17 July 2025 13:30:54
! TIMEZONE 
! NAME Keysight Technologies
! MODEL N9914A
! SERIAL MY56072415
! FIRMWARE_VERSION A.09.56
! CORRECTION 
! Application SA
! SA Frequency Scan
!  CenterFreq 86000000
!  SpanFreq 2000000
!  Num TracePoints 401
!  ResolutionBW 15000
!  VideoBW 15000
!  RF Attenuation 0
!  Preamp OFF
!  External Gain 0
!  Detector Positive
!  TraceAvgCount 1 / 1
! Trace TIMESTAMP: 2025-07-17 13:30:42Z
! Trace GPS Info...
! GPS Latitude: 
! GPS Longitude: 
! GPS Elevation (m): 
! GPS Seconds Since Last Read: 
! CHECKSUM 1521531406
! DATA Freq,SA Clear-Write,SA Blank,SA Blank,SA Blank
! FREQ UNIT Hz
! DATA UNIT dBm
BEGIN
85000000,-102.005500793457,0,0,0
85005000,-105.397766113281,0,0,0
85010000,-104.435111999512,0,0,0
85015000,-102.284629821777,0,0,0
85020000,-102.048728942871,0,0,0
85025000,-103.462539672852,0,0,0
85030000,-105.835289001465,0,0,0
85035000,-112.312431335449,0,0,0
85040000,-118.054100036621,0,0,0
85045000,-109.94255065918,0,0,0
85050000,-105.973510742187,0,0,0
85055000,-102.55509185791,0,0,0
85060000,-99.9336776733398,0,0,0
85065000,-99.0246658325195,0,0,0
85070000,-100.122772216797,0,0,0
85075000,-102.819229125977,0,0,0
85080000,-106.130661010742,0,0,0
85085000,-109.490371704102,0,0,0
85090000,-110.795043945312,0,0,0
85095000,-107.594932556152,0,0,0
85100000,-104.048049926758,0,0,0
85105000,-103.007484436035,0,0,0
85110000,-106.285850524902,0,0,0
85115000,-111.429618835449,0,0,0
85120000,-105.042282104492,0,0,0
85125000,-101.736763000488,0,0,0
85130000,-100.78450012207,0,0,0
85135000,-100.317810058594,0,0,0
85140000,-99.992301940918,0,0,0
85145000,-100.189498901367,0,0,0
85150000,-100.872352600098,0,0,0
85155000,-101.409736633301,0,0,0
85160000,-101.288414001465,0,0,0
85165000,-100.596343994141,0,0,0
85170000,-99.7823028564453,0,0,0
