! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Thursday, 17 July 2025 13:09:07
! TIMEZONE 
! NAME Keysight Technologies
! MODEL N9914A
! SERIAL MY56072415
! FIRMWARE_VERSION A.09.56
! CORRECTION 
! Application SA
! SA Frequency Scan
!  CenterFreq 86000000
!  SpanFreq 2000000
!  Num TracePoints 401
!  ResolutionBW 15000
!  VideoBW 15000
!  RF Attenuation 0
!  Preamp OFF
!  External Gain 0
!  Detector Positive
!  TraceAvgCount 1 / 1
! Trace TIMESTAMP: 2025-07-17 13:08:23Z
! Trace GPS Info...
! GPS Latitude: 
! GPS Longitude: 
! GPS Elevation (m): 
! GPS Seconds Since Last Read: 
! CHECKSUM 0756176117
! DATA Freq,SA Clear-Write,SA Blank,SA Blank,SA Blank
! FREQ UNIT Hz
! DATA UNIT dBm
BEGIN
85000000,-104.346397399902,0,0,0
85005000,-113.429092407227,0,0,0
85010000,-112.251190185547,0,0,0
85015000,-106.173690795898,0,0,0
85020000,-107.509437561035,0,0,0
85025000,-112.873977661133,0,0,0
85030000,-113.141410827637,0,0,0
85035000,-108.196868896484,0,0,0
85040000,-105.532936096191,0,0,0
85045000,-103.47924041748,0,0,0
85050000,-102.423301696777,0,0,0
85055000,-102.331214904785,0,0,0
85060000,-101.483871459961,0,0,0
85065000,-101.683944702148,0,0,0
85070000,-104.987197875977,0,0,0
85075000,-113.455444335937,0,0,0
85080000,-108.043022155762,0,0,0
85085000,-103.410911560059,0,0,0
85090000,-104.00269317627,0,0,0
85095000,-107.678977966309,0,0,0
85100000,-117.213981628418,0,0,0
85105000,-113.979652404785,0,0,0
85110000,-105.222663879395,0,0,0
85115000,-102.409088134766,0,0,0
85120000,-102.758590698242,0,0,0
85125000,-105.407470703125,0,0,0
85130000,-111.977813720703,0,0,0
85135000,-121.330139160156,0,0,0
85140000,-116.928802490234,0,0,0
85145000,-116.533325195313,0,0,0
85150000,-112.796028137207,0,0,0
85155000,-109.282127380371,0,0,0
85160000,-108.603973388672,0,0,0
85165000,-108.070838928223,0,0,0
85170000,-108.50138092041,0,0,0
85175000,-115.327560424805,0,0,0
85180000,-116.3544921875,0,0,0
85185000,-104.877304077148,0,0,0
85190000,-102.104301452637,0,0,0
85195000,-102.80802154541,0,0,0
85200000,-105.433174133301,0,0,0
85205000,-107.765083312988,0,0,0
85210000,-107.610511779785,0,0,0
85215000,-106.263916015625,0,0,0
85220000,-105.202499389648,0,0,0
85225000,-105.547630310059,0,0,0
85230000,-106.791923522949,0,0,0
85235000,-107.256317138672,0,0,0
85240000,-109.227844238281,0,0,0
85245000,-125.290626525879,0,0,0
85250000,-108.001159667969,0,0,0
85255000,-104.017860412598,0,0,0
85260000,-104.870834350586,0,0,0
85265000,-108.768630981445,0,0,0
85270000,-113.138740539551,0,0,0
85275000,-111.647727966309,0,0,0
85280000,-107.442184448242,0,0,0
85285000,-103.69841003418,0,0,0
85290000,-101.336296081543,0,0,0
85295000,-100.821624755859,0,0,0
85300000,-103.458679199219,0,0,0
85305000,-109.914474487305,0,0,0
85310000,-107.544242858887,0,0,0
85315000,-102.794075012207,0,0,0
85320000,-102.236328125,0,0,0
85325000,-102.751724243164,0,0,0
85330000,-100.815063476562,0,0,0
85335000,-98.4839630126953,0,0,0
85340000,-97.3420486450195,0,0,0
85345000,-97.4848403930664,0,0,0
85350000,-98.2931747436523,0,0,0
85355000,-99.804443359375,0,0,0
85360000,-101.777015686035,0,0,0
85365000,-103.541122436523,0,0,0
85370000,-104.547309875488,0,0,0
85375000,-104.864967346191,0,0,0
85380000,-105.2763671875,0,0,0
85385000,-106.472900390625,0,0,0
85390000,-108.738739013672,0,0,0
85395000,-110.242370605469,0,0,0
85400000,-105.999877929687,0,0,0
85405000,-101.005233764648,0,0,0
85410000,-97.6877212524414,0,0,0
85415000,-96.0099792480469,0,0,0
85420000,-95.7881469726563,0,0,0
85425000,-97.5418701171875,0,0,0
85430000,-101.597557067871,0,0,0
85435000,-109.93733215332,0,0,0
85440000,-105.353012084961,0,0,0
85445000,-103.207015991211,0,0,0
85450000,-111.851585388184,0,0,0
85455000,-109.366905212402,0,0,0
85460000,-100.226119995117,0,0,0
85465000,-98.1153182983398,0,0,0
85470000,-98.6440048217773,0,0,0
85475000,-100.636795043945,0,0,0
85480000,-101.678199768066,0,0,0
85485000,-99.4771270751953,0,0,0
85490000,-97.9021148681641,0,0,0
85495000,-98.9074630737305,0,0,0
85500000,-102.825736999512,0,0,0
85505000,-114.013114929199,0,0,0
85510000,-109.485633850098,0,0,0
85515000,-102.723876953125,0,0,0
85520000,-101.511245727539,0,0,0
85525000,-104.456657409668,0,0,0
85530000,-106.039489746094,0,0,0
85535000,-102.688262939453,0,0,0
85540000,-101.832077026367,0,0,0
85545000,-101.441513061523,0,0,0
85550000,-99.9346694946289,0,0,0
85555000,-99.0528106689453,0,0,0
85560000,-99.8946228027344,0,0,0
85565000,-103.670944213867,0,0,0
85570000,-112.573287963867,0,0,0
85575000,-110.549186706543,0,0,0
85580000,-107.837692260742,0,0,0
85585000,-106.879974365234,0,0,0
85590000,-104.132904052734,0,0,0
85595000,-101.276458740234,0,0,0
85600000,-101.696662902832,0,0,0
85605000,-106.162284851074,0,0,0
85610000,-109.304504394531,0,0,0
85615000,-104.312644958496,0,0,0
85620000,-105.945663452148,0,0,0
85625000,-109.387084960938,0,0,0
85630000,-105.769668579102,0,0,0
85635000,-104.760551452637,0,0,0
85640000,-110.046813964844,0,0,0
85645000,-112.201438903809,0,0,0
85650000,-108.774307250977,0,0,0
85655000,-109.984352111816,0,0,0
85660000,-106.017028808594,0,0,0
85665000,-101.143844604492,0,0,0
85670000,-99.2826309204102,0,0,0
85675000,-98.8118133544922,0,0,0
85680000,-98.6661987304688,0,0,0
85685000,-98.8985824584961,0,0,0
85690000,-99.4946670532227,0,0,0
85695000,-99.9544982910156,0,0,0
85700000,-99.5359573364258,0,0,0
85705000,-98.1076354980469,0,0,0
85710000,-97.2325134277344,0,0,0
85715000,-98.4808502197266,0,0,0
85720000,-103.540016174316,0,0,0
85725000,-110.275245666504,0,0,0
85730000,-103.855621337891,0,0,0
85735000,-101.245460510254,0,0,0
85740000,-101.644256591797,0,0,0
85745000,-102.282386779785,0,0,0
85750000,-102.500839233398,0,0,0
85755000,-103.026084899902,0,0,0
85760000,-103.570220947266,0,0,0
85765000,-105.19490814209,0,0,0
85770000,-109.517875671387,0,0,0
85775000,-112.754257202148,0,0,0
85780000,-107.929237365723,0,0,0
85785000,-101.990684509277,0,0,0
85790000,-98.8473739624023,0,0,0
85795000,-98.4236755371094,0,0,0
85800000,-100.757621765137,0,0,0
85805000,-102.230964660645,0,0,0
85810000,-101.776634216309,0,0,0
85815000,-100.904335021973,0,0,0
85820000,-100.024520874023,0,0,0
85825000,-98.840202331543,0,0,0
85830000,-97.7700271606445,0,0,0
85835000,-97.9793243408203,0,0,0
85840000,-98.998176574707,0,0,0
85845000,-100.724090576172,0,0,0
85850000,-102.849365234375,0,0,0
85855000,-102.174217224121,0,0,0
85860000,-97.7236022949219,0,0,0
85865000,-94.1633605957031,0,0,0
85870000,-93.3071365356445,0,0,0
85875000,-96.0320663452148,0,0,0
85880000,-99.1450500488281,0,0,0
85885000,-96.6947402954102,0,0,0
85890000,-95.1370086669922,0,0,0
85895000,-95.1337738037109,0,0,0
85900000,-93.2778091430664,0,0,0
85905000,-89.6157684326172,0,0,0
85910000,-86.8182907104492,0,0,0
85915000,-86.248176574707,0,0,0
85920000,-89.6910247802734,0,0,0
85925000,-95.7018203735352,0,0,0
85930000,-90.1172943115234,0,0,0
85935000,-86.0954132080078,0,0,0
85940000,-86.5984497070313,0,0,0
85945000,-89.1065979003906,0,0,0
85950000,-88.0139923095703,0,0,0
85955000,-83.9342193603516,0,0,0
85960000,-81.8005294799805,0,0,0
85965000,-82.2124862670898,0,0,0
85970000,-84.8186645507813,0,0,0
85975000,-90.9963226318359,0,0,0
85980000,-96.8126068115234,0,0,0
85985000,-91.0300979614258,0,0,0
85990000,-87.3018951416016,0,0,0
85995000,-85.7946319580078,0,0,0
86000000,-86.2033462524414,0,0,0
86005000,-87.4013290405273,0,0,0
86010000,-86.487419128418,0,0,0
86015000,-83.9200210571289,0,0,0
86020000,-82.249153137207,0,0,0
86025000,-81.8379821777344,0,0,0
86030000,-82.3832168579102,0,0,0
86035000,-83.2982177734375,0,0,0
86040000,-83.998649597168,0,0,0
86045000,-84.7402267456055,0,0,0
86050000,-86.5796966552734,0,0,0
86055000,-90.9634094238281,0,0,0
86060000,-100.746391296387,0,0,0
86065000,-95.5695724487305,0,0,0
86070000,-87.797477722168,0,0,0
86075000,-85.8314819335937,0,0,0
86080000,-87.0247116088867,0,0,0
86085000,-90.5572509765625,0,0,0
86090000,-93.1933212280273,0,0,0
86095000,-91.873664855957,0,0,0
86100000,-90.6032104492188,0,0,0
86105000,-91.0140991210938,0,0,0
86110000,-92.2428131103516,0,0,0
86115000,-92.8251647949219,0,0,0
86120000,-93.0012359619141,0,0,0
86125000,-93.6780090332031,0,0,0
86130000,-93.9965896606445,0,0,0
86135000,-92.7016372680664,0,0,0
86140000,-91.6148223876953,0,0,0
86145000,-92.5671844482422,0,0,0
86150000,-95.4892196655273,0,0,0
86155000,-97.9891662597656,0,0,0
86160000,-98.497200012207,0,0,0
86165000,-99.0024795532227,0,0,0
86170000,-99.4927597045898,0,0,0
86175000,-97.2343597412109,0,0,0
86180000,-95.0031585693359,0,0,0
86185000,-95.5598297119141,0,0,0
86190000,-98.0737915039062,0,0,0
86195000,-100.497749328613,0,0,0
86200000,-100.183647155762,0,0,0
86205000,-98.0440826416016,0,0,0
86210000,-96.1232147216797,0,0,0
86215000,-95.3574142456055,0,0,0
86220000,-96.8113784790039,0,0,0
86225000,-102.268508911133,0,0,0
86230000,-113.570022583008,0,0,0
86235000,-109.255218505859,0,0,0
86240000,-119.949699401855,0,0,0
86245000,-109.555252075195,0,0,0
86250000,-102.193618774414,0,0,0
86255000,-100.701507568359,0,0,0
86260000,-100.308212280273,0,0,0
86265000,-99.5798797607422,0,0,0
86270000,-99.7957382202148,0,0,0
86275000,-99.992561340332,0,0,0
86280000,-100.102386474609,0,0,0
86285000,-101.875297546387,0,0,0
86290000,-107.144515991211,0,0,0
86295000,-111.992340087891,0,0,0
86300000,-113.905311584473,0,0,0
86305000,-108.78507232666,0,0,0
86310000,-103.367950439453,0,0,0
86315000,-102.560241699219,0,0,0
86320000,-104.882720947266,0,0,0
86325000,-107.01880645752,0,0,0
86330000,-108.706108093262,0,0,0
86335000,-112.187698364258,0,0,0
86340000,-113.666412353516,0,0,0
86345000,-111.330177307129,0,0,0
86350000,-108.714836120605,0,0,0
86355000,-110.121162414551,0,0,0
86360000,-114.334846496582,0,0,0
86365000,-106.054351806641,0,0,0
86370000,-101.87092590332,0,0,0
86375000,-101.409599304199,0,0,0
86380000,-104.795303344727,0,0,0
86385000,-108.502861022949,0,0,0
86390000,-108.70694732666,0,0,0
86395000,-111.492706298828,0,0,0
86400000,-126.553497314453,0,0,0
86405000,-106.416915893555,0,0,0
86410000,-102.532127380371,0,0,0
86415000,-101.768661499023,0,0,0
86420000,-103.012344360352,0,0,0
86425000,-104.24976348877,0,0,0
86430000,-103.779663085937,0,0,0
86435000,-102.235992431641,0,0,0
86440000,-101.580856323242,0,0,0
86445000,-103.028030395508,0,0,0
86450000,-107.708396911621,0,0,0
86455000,-120.291160583496,0,0,0
86460000,-110.243934631348,0,0,0
86465000,-104.114387512207,0,0,0
86470000,-102.250190734863,0,0,0
86475000,-102.855964660645,0,0,0
86480000,-104.331924438477,0,0,0
86485000,-104.496826171875,0,0,0
86490000,-104.79857635498,0,0,0
86495000,-105.829963684082,0,0,0
86500000,-106.611503601074,0,0,0
86505000,-104.627059936523,0,0,0
86510000,-100.096786499023,0,0,0
86515000,-97.1734085083008,0,0,0
86520000,-96.5591812133789,0,0,0
86525000,-98.8723907470703,0,0,0
86530000,-105.055503845215,0,0,0
86535000,-105.211906433105,0,0,0
86540000,-100.495964050293,0,0,0
86545000,-99.5091171264648,0,0,0
86550000,-101.287399291992,0,0,0
86555000,-105.547256469727,0,0,0
86560000,-108.653091430664,0,0,0
86565000,-105.290863037109,0,0,0
86570000,-101.149612426758,0,0,0
86575000,-98.6192626953125,0,0,0
86580000,-97.9455032348633,0,0,0
86585000,-99.0014877319336,0,0,0
86590000,-100.870697021484,0,0,0
86595000,-102.379661560059,0,0,0
86600000,-103.19051361084,0,0,0
86605000,-103.752891540527,0,0,0
86610000,-103.733169555664,0,0,0
86615000,-102.863578796387,0,0,0
86620000,-102.419021606445,0,0,0
86625000,-103.156852722168,0,0,0
86630000,-104.392044067383,0,0,0
86635000,-103.726387023926,0,0,0
86640000,-101.096038818359,0,0,0
86645000,-99.2451477050781,0,0,0
86650000,-98.8025741577148,0,0,0
86655000,-99.6732330322266,0,0,0
86660000,-101.679885864258,0,0,0
86665000,-104.720039367676,0,0,0
