! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Friday, 18 July 2025 14:49:47
! TIMEZONE 
! NAME Keysight Technologies
! MODEL N9914A
! SERIAL MY56072415
! FIRMWARE_VERSION A.09.56
! CORRECTION 
! Application SA
! SA Frequency Scan
!  CenterFreq 86000000
!  SpanFreq 2000000
!  Num TracePoints 401
!  ResolutionBW 1500
!  VideoBW 1500
!  RF Attenuation 0
!  Preamp OFF
!  External Gain 0
!  Detector Average
!  TraceAvgCount 15 / 15
! Trace TIMESTAMP: 2025-07-18 14:49:39Z
! Trace GPS Info...
! GPS Latitude: 
! GPS Longitude: 
! GPS Elevation (m): 
! GPS Seconds Since Last Read: 
! CHECKSUM 1298289680
! DATA Freq,SA Average
! FREQ UNIT Hz
! DATA UNIT dBm
BEGIN
85000000,-105.541295979825
85005000,-105.644942293921
85010000,-106.638773535275
85015000,-105.180287756251
85020000,-104.742563434794
85025000,-105.555077662623
85030000,-104.200909404091
85035000,-105.336471241932
85040000,-105.349031509471
85045000,-104.685298655572
85050000,-104.797469977496
85055000,-106.013699407761
85060000,-105.033164089582
85065000,-105.079921616377
85070000,-105.018777501576
85075000,-104.250020835181
85080000,-105.859427759372
85085000,-104.933353481978
85090000,-105.021858184813
85095000,-104.427582450576
85100000,-104.865400542895
85105000,-105.338771470671
85110000,-105.691497058901
85115000,-104.812560976482
85120000,-105.191597585927
85125000,-105.185554586799
85130000,-104.744526929466
85135000,-104.361966751733
85140000,-104.137450271212
85145000,-104.27405858775
85150000,-104.072781717295
85155000,-103.962169634748
85160000,-104.465348842371
85165000,-104.520411983973
85170000,-104.938452881072
85175000,-104.241850598327
85180000,-104.342052996538
85185000,-104.345874425004
85190000,-104.591930204907
85195000,-103.553305296808
85200000,-104.071422942712
85205000,-104.885543460005
85210000,-103.989436035967
85215000,-103.148397566499
85220000,-103.667433552196
85225000,-103.851442565822
85230000,-104.523998377156
85235000,-103.787827111083
85240000,-103.781313626419
85245000,-104.20068546
85250000,-104.376961867822
85255000,-104.299446820018
85260000,-104.907967638463
85265000,-103.24611299362
85270000,-104.299198247494
85275000,-103.731489397853
85280000,-103.852347497601
85285000,-102.674178189399
85290000,-103.00571781305
85295000,-102.129266581042
85300000,-103.017805100091
85305000,-103.034595099383
85310000,-103.912915523218
85315000,-102.58376184131
85320000,-103.572577663416
85325000,-103.386996522285
85330000,-104.007796514854
85335000,-102.769948040354
85340000,-103.999194042454
85345000,-102.802129859901
85350000,-102.971079523364
85355000,-102.959958564428
85360000,-102.335274513773
85365000,-102.646083412445
85370000,-102.675675560377
85375000,-102.873352322374
85380000,-102.13583350256
85385000,-101.347336097219
85390000,-103.058572925387
85395000,-102.34527518586
85400000,-102.198373533881
85405000,-102.103436989597
85410000,-101.901200543543
85415000,-101.36182708149
85420000,-102.418361298991
85425000,-102.677703059444
85430000,-101.835794493045
85435000,-101.070393989411
85440000,-101.179667675157
85445000,-101.898827525361
85450000,-101.141196127058
85455000,-101.862560087336
85460000,-102.148779722884
85465000,-101.397253195807
85470000,-101.225367413266
85475000,-101.42289074567
85480000,-99.9690621500669
85485000,-100.609278726361
85490000,-101.407111671189
85495000,-101.099430977282
85500000,-101.440695405238
85505000,-100.487685493775
85510000,-100.927673482751
85515000,-100.62697751449
85520000,-100.206605035888
85525000,-100.703048167098
85530000,-100.711457427622
85535000,-99.776088723038
85540000,-98.9879410587351
85545000,-100.480416775057
85550000,-100.221605893346
85555000,-99.3796460618667
85560000,-100.205657704339
85565000,-99.3198335611408
85570000,-99.2702283377339
85575000,-99.430612494905
85580000,-99.6255830949349
85585000,-100.239623097739
85590000,-99.3419929106426
85595000,-99.7793466105339
85600000,-99.3731006215218
85605000,-98.5930441724087
85610000,-98.7956211732483
85615000,-99.0208823992492
85620000,-97.9144339392105
85625000,-98.4350192697825
85630000,-98.2822517538129
85635000,-97.1935941921744
85640000,-97.6974932981275
85645000,-97.8662118810436
85650000,-97.0523267223946
85655000,-97.2258136111249
85660000,-96.4856673415367
85665000,-97.3620428121045
85670000,-96.1582242511436
85675000,-96.8336173407027
85680000,-96.0370275652417
85685000,-97.5613786147456
85690000,-96.2386549771857
85695000,-96.6296700158386
85700000,-95.5172785482441
85705000,-95.3908975500657
85710000,-96.4732024339772
85715000,-96.2080183045995
85720000,-95.4641000193851
85725000,-95.7530241756647
85730000,-96.2971511605636
85735000,-95.4145038475289
85740000,-95.8558765601192
85745000,-94.8506467115477
85750000,-95.2759189630485
85755000,-95.4396168300857
85760000,-94.6831596116604
85765000,-93.9930875987356
85770000,-93.7769841619749
85775000,-94.2817051818569
85780000,-92.6940712760857
85785000,-92.5115446972662
85790000,-92.7658062940474
85795000,-92.4297965693794
85800000,-91.5977991803578
85805000,-90.7096059154544
85810000,-90.6070063368048
85815000,-90.6910250259385
85820000,-90.0023150030797
85825000,-89.3653354173435
85830000,-89.9489004005858
85835000,-88.7482409225058
85840000,-88.0694930943862
85845000,-87.8080031172624
85850000,-87.1444490388401
85855000,-86.3132468751633
85860000,-86.4258498571993
85865000,-86.7346899497126
85870000,-85.1366924801212
85875000,-85.4828318207941
85880000,-85.5480437611092
85885000,-84.975836861216
85890000,-85.7886340996612
85895000,-84.8347941124581
85900000,-84.1106397038268
85905000,-84.1755842515902
85910000,-84.1823902899015
85915000,-82.9970195111315
85920000,-83.1698278384776
85925000,-82.7466313533449
85930000,-82.7202725292897
85935000,-82.6466906314409
85940000,-81.933889909294
85945000,-83.3544502156035
85950000,-82.7016069562854
85955000,-82.5273203994472
85960000,-81.8554166241996
85965000,-81.7261521097597
